,Unnamed: 0,Requested Pick Up Time,# of Pass-engers,Pick Up Location,Drop Off Location,Cancellation Time,Pickup Time,Drop Off Time,Wait Time (min),Passenger Canceled?,Cancellation Message,lat,long,LatDrop,LongDrop
9216,9216,2/26/19 18:02,1,EMS Parking,"2744 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/26/19 18:23,2/26/19 18:29,21.0,no,,43.0389025,-87.9064736,43.068421,-87.886364
9217,9217,2/26/19 18:02,1,Lapham,"1806 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/26/19 18:31,2/26/19 18:36,29.0,no,,43.074115500000005,-87.8890921,43.067593,-87.88759399999999
9218,9218,2/26/19 18:02,1,"2400 East Bradford Avenue, Milwaukee, Wisconsin 53211, United States",Lubar,,2/26/19 18:22,2/26/19 18:28,19.0,no,,43.0640234,-87.8803827,43.0760439,-87.8824595
9219,9219,2/26/19 18:02,1,"3208 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","UWM Golda Meir Library, 2311 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",2/26/19 18:24,,,,yes,Wait time is too long,43.075918,-87.887512,43.07676740000001,-87.8807049
9220,9220,2/26/19 18:03,1,Union South,Ma Fischer's,,2/26/19 18:18,2/26/19 18:27,15.0,no,,43.075004799999995,-87.88137979999999,43.0594679,-87.8859046
9221,9221,2/26/19 18:03,1,EMS Parking,"2866 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 18:19,2/26/19 18:27,16.0,no,,43.0389025,-87.9064736,43.070873,-87.885092
9222,9222,2/26/19 18:03,1,Zelazo Parking,"2211 North Cambridge Avenue, Milwaukee, Wisconsin 53202, United States",,2/26/19 18:50,2/26/19 19:01,46.0,no,,43.0737517,-87.8800865,43.0597055,-87.8923196
9223,9223,2/26/19 18:04,1,Union South,"2542 North Bremen Street, Milwaukee, Wisconsin 53212, United States",,2/26/19 18:17,2/26/19 18:33,13.0,no,,43.075004799999995,-87.88137979999999,43.0647917,-87.90011779999999
9224,9224,2/26/19 18:04,2,Stone Creek - Downer,"1915 East Kenilworth Place, Milwaukee, Wisconsin 53202, United States",,2/26/19 18:30,2/26/19 18:34,25.0,no,,43.0670958,-87.877837,43.0589889,-87.88587079999999
9225,9225,2/26/19 18:05,1,Klotsche,"2510 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:12,,,,yes,It took too long to receive my ETA,43.08030170000001,-87.8796044,43.0641204,-87.88509959999999
9226,9226,2/26/19 18:05,1,Union South,"2822 North 1st Street, Milwaukee, Wisconsin 53212, United States",,2/26/19 18:18,2/26/19 18:39,13.0,no,,43.075004799999995,-87.88137979999999,43.0697768,-87.91060999999999
9227,9227,2/26/19 18:05,1,"2100 East Locust Street, Milwaukee, Wisconsin 53211, United States",Riverview,,2/26/19 18:26,2/26/19 18:37,21.0,no,,43.0711832,-87.8839325,43.0609216,-87.8953035
9228,9228,2/26/19 18:05,1,Lubar,"2612 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 18:32,2/26/19 18:35,27.0,no,,43.0760439,-87.8824595,43.0663463,-87.8826672
9229,9229,2/26/19 18:05,1,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",Planet Fitness - Capitol,,2/26/19 18:42,2/26/19 18:53,36.0,no,,43.0676692,-87.8871094,43.038647,-87.9108052
9230,9230,2/26/19 18:06,1,Arch Court,WalgreensÂÃÃBrady,2/26/19 18:09,,,,yes,Wait time is too long,43.076919399999994,-87.8838656,43.0531275,-87.89582209999999
9231,9231,2/26/19 18:06,2,Sandburg,"Ian's Pizza, 2035 E North Ave, Milwaukee, Wisconsin, United States, 53202",2/26/19 18:06,,,,yes,Wait time is too long,43.078982200000006,-87.8822568,43.0599374,-87.884303
9232,9232,2/26/19 18:07,1,"2520 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,,2/26/19 18:46,2/26/19 18:52,39.0,no,,43.0642702,-87.8790245,43.08030170000001,-87.8796044
9233,9233,2/26/19 18:07,1,"4305 North Marlborough Drive, Milwaukee, Wisconsin 53211, United States","2585 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:07,,,,yes,I've had a change in my plans,43.0949463,-87.89865309999999,43.0655209,-87.88218499999999
9234,9234,2/26/19 18:08,1,"2233 N Summit Ave, Milwaukee, WI 53202, USA","1914 North Prospect Avenue, Milwaukee, Wisconsin 53202, United States",2/26/19 18:11,,,,yes,I've had a change in my plans,43.05889639999999,-87.8836257,43.0548626,-87.88851079999999
9235,9235,2/26/19 18:08,1,"2401 N Frederick Ave, Milwaukee, WI 53211, USA",Lubar,,2/26/19 18:41,2/26/19 18:45,33.0,no,,43.061464,-87.8846669,43.0760439,-87.8824595
9236,9236,2/26/19 18:08,1,Library,"2585 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:09,,,,yes,Wait time is too long,43.0767674,-87.88070490000001,43.0655209,-87.88218499999999
9237,9237,2/26/19 18:08,1,EMS Parking,"1707 North Prospect Avenue, Milwaukee, Wisconsin 53202, United States",,2/26/19 18:20,2/26/19 18:38,11.0,no,,43.0389025,-87.9064736,43.0526683,-87.8912934
9238,9238,2/26/19 18:09,2,Cambridge Commons,"3372 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:32,,,,yes,I'm not ready to go,43.0607675,-87.8918198,43.079138,-87.8774339
9239,9239,2/26/19 18:09,1,Library,"2585 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 18:50,2/26/19 18:54,40.0,no,,43.0767674,-87.88070490000001,43.0655209,-87.88218499999999
9240,9240,2/26/19 18:09,1,Union South,BelAirÂÃÃDowner,2/26/19 18:20,,,,yes,Wait time is too long,43.075004799999995,-87.88137979999999,43.06693129999999,-87.8784266
9241,9241,2/26/19 18:10,1,"2901 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States","UWM Merrill Hall, 2512-2598 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",2/26/19 18:10,,,,yes,Wait time is too long,43.071131,-87.88085799999999,43.07836959999999,-87.8785429
9242,9242,2/26/19 18:11,1,Stone Creek - Downer,"3950 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:12,,,,yes,I'm not ready to go,43.0670958,-87.877837,43.0888623,-87.8809417
9243,9243,2/26/19 18:12,1,NWQ,"3939 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:16,,,,yes,I've had a change in my plans,43.0389025,-87.9064736,43.0885042,-87.8853034
9244,9244,2/26/19 18:12,1,Metro Market Shorewood,"3950 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:18,,,,yes,I'm not ready to go,43.0916326,-87.8877604,43.0888623,-87.8809417
9245,9245,2/26/19 18:13,2,Klotsche,"2944 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:38,,,,yes,I'm not ready to go,43.08030170000001,-87.8796044,43.07197,-87.88506699999999
9246,9246,2/26/19 18:13,1,Klotsche,"1806 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",,2/26/19 18:46,2/26/19 18:52,33.0,no,,43.08030170000001,-87.8796044,43.069661,-87.88756599999999
9247,9247,2/26/19 18:13,1,"2202 East Belleview Place, Milwaukee, Wisconsin 53211, United States",Merrill Hall,2/26/19 18:16,,,,yes,Wait time is too long,43.0662246,-87.8829404,43.0783696,-87.8785429
9248,9248,2/26/19 18:14,1,Lubar,WalgreensÂÃÃOakland,2/26/19 18:14,,,,yes,Wait time is too long,43.0760439,-87.8824595,43.081241999999996,-87.8964345
9249,9249,2/26/19 18:14,1,"3030 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States","2580 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 18:59,2/26/19 19:03,44.0,no,,43.07349,-87.881326,43.0656415,-87.88761310000001
9250,9250,2/26/19 18:14,1,"2735 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",Union South,,2/26/19 18:51,2/26/19 18:54,36.0,no,,43.0682,-87.885826,43.075004799999995,-87.88137979999999
9251,9251,2/26/19 18:15,1,Arch Court,"2582 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 18:57,2/26/19 19:12,42.0,no,,43.076919399999994,-87.8838656,43.0656419,-87.87918340000002
9252,9252,2/26/19 18:16,1,EMS Parking,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/26/19 18:18,,,,yes,Wait time is too long,43.0389025,-87.9064736,43.0889669,-87.8865957
9253,9253,2/26/19 18:17,1,Sandburg,McDonalds - Capitol,2/26/19 18:17,,,,yes,I'm not ready to go,43.078982200000006,-87.8822568,43.0902689,-87.94748179999999
9254,9254,2/26/19 18:17,2,EMS Parking,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:19,,,,yes,I'm not ready to go,43.0389025,-87.9064736,43.0665978,-87.8839708
9255,9255,2/26/19 18:17,1,"2480 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","3473 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:18,,,,yes,It took too long to receive my ETA,43.06302669999999,-87.8876514,43.0812361,-87.8829988
9256,9256,2/26/19 18:17,1,Sandburg,"McDonald's, 1614 E North Ave, Milwaukee, Wisconsin 53211, United States",2/26/19 18:20,,,,yes,I've had a change in my plans,43.078982200000006,-87.8822568,43.06038849999999,-87.8898056
9257,9257,2/26/19 18:17,1,Library,Whole Foods,2/26/19 18:19,,,,yes,I've had a change in my plans,43.0767674,-87.88070490000001,43.060430600000004,-87.883781
9258,9258,2/26/19 18:18,1,Klotsche,"2544 North Frederick Avenue, Milwaukee, Wisconsin",,2/26/19 18:44,2/26/19 18:57,26.0,no,,43.08030170000001,-87.8796044,43.06470119999999,-87.88389409999999
9259,9259,2/26/19 18:18,1,Klotsche,"2011 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/26/19 18:45,2/26/19 18:53,26.0,no,,43.08030170000001,-87.8796044,43.0671871,-87.88504189999999
9260,9260,2/26/19 18:18,1,"2588 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",EMS Parking,,2/26/19 18:44,2/26/19 18:48,25.0,no,,43.06580109999999,-87.8839325,43.0389025,-87.9064736
9261,9261,2/26/19 18:18,1,"2855 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/26/19 19:11,2/26/19 19:14,52.0,no,,43.07063,-87.88583899999999,43.078982200000006,-87.8822568
9262,9262,2/26/19 18:18,1,Metro Market Shorewood,"3950 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:29,,,,yes,I'm not ready to go,43.0916326,-87.8877604,43.0888623,-87.8809417
9263,9263,2/26/19 18:19,1,Freshwater,Sandburg,,2/26/19 19:14,2/26/19 19:32,55.0,no,,43.0389025,-87.9064736,43.078982200000006,-87.8822568
9264,9264,2/26/19 18:19,1,KIRC Parking,"2475 North Dousman Street, Milwaukee, Wisconsin 53212, United States",,2/26/19 18:50,2/26/19 18:58,30.0,no,,43.0753494,-87.88309740000001,43.0636331,-87.8967682
9265,9265,2/26/19 18:19,2,Library,Whole Foods,,2/26/19 18:49,2/26/19 18:58,29.0,no,,43.0767674,-87.88070490000001,43.060430600000004,-87.883781
9266,9266,2/26/19 18:19,1,Klotsche,"3532 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:07,,,,yes,It took too long to receive my ETA,43.08030170000001,-87.8796044,43.0827657,-87.8873064
9267,9267,2/26/19 18:20,1,"2332 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","Culver's, 1325 E Capitol Dr, Shorewood, Wisconsin, United States, 53211",,2/26/19 19:03,2/26/19 19:20,43.0,no,,43.0609816,-87.8877098,43.0886339,-87.8939316
9268,9268,2/26/19 18:20,1,"4540 North Wilson Drive, Shorewood, Wisconsin 53211, United States","2555 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 18:41,2/26/19 19:04,20.0,no,,43.0994508,-87.9020929,43.0651249,-87.8883798
9269,9269,2/26/19 18:21,1,"2353 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",Culver's,,2/26/19 19:08,2/26/19 19:20,47.0,no,,43.061122,-87.885008,43.0903813,-87.8942012
9270,9270,2/26/19 18:22,1,EMS Parking,USR Parking,,2/26/19 18:48,2/26/19 19:03,26.0,no,,43.0389025,-87.9064736,43.0796966,-87.8820825
9271,9271,2/26/19 18:22,1,"3554 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",NWQ,,2/26/19 19:04,2/26/19 19:07,41.0,no,,43.0836342,-87.87990769999999,43.0389025,-87.9064736
9272,9272,2/26/19 18:22,1,Klotsche,"2510 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:23,,,,yes,It took too long to receive my ETA,43.08030170000001,-87.8796044,43.0641204,-87.88509959999999
9273,9273,2/26/19 18:23,1,"2570 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,2/26/19 18:24,,,,yes,Wait time is too long,43.065438,-87.882661,43.078982200000006,-87.8822568
9274,9274,2/26/19 18:24,1,"2570 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Library,,2/26/19 19:07,2/26/19 19:12,43.0,no,,43.065438,-87.882661,43.0767674,-87.88070490000001
9275,9275,2/26/19 18:24,3,EMS Parking,"2957 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 18:50,2/26/19 18:54,26.0,no,,43.0389025,-87.9064736,43.0722787,-87.88946179999999
9276,9276,2/26/19 18:24,1,"1830 East Kenwood Boulevard, Milwaukee, Wisconsin 53211, United States","2720 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:17,2/26/19 19:21,52.0,no,,43.0749696,-87.88682709999999,43.0678689,-87.883766
9277,9277,2/26/19 18:25,1,"2862 N Doctor M.L.K. Jr Dr, Milwaukee, WI 53212, USA","2320 East Bradford Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:22,2/26/19 19:29,57.0,no,,43.0707959,-87.913503,43.0639378,-87.8813329
9278,9278,2/26/19 18:26,1,Lubar,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",2/26/19 18:47,,,,yes,Wait time is too long,43.0760439,-87.8824595,43.0676692,-87.8871094
9279,9279,2/26/19 18:26,1,Enderis,"2750 N Murray Ave, Milwaukee, WI 53211, USA",2/26/19 18:27,,,,yes,Wait time is too long,,Enderis,43.0685337,-87.8851867
9280,9280,2/26/19 18:26,1,Kenilworth,"615 E Brady St, Milwaukee, WI 53202, USA",2/26/19 18:33,,,,yes,Wait time is too long,43.0389025,-87.9064736,43.05275109999999,-87.9040954
9281,9281,2/26/19 18:27,1,"2702 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","1914 North Prospect Avenue, Milwaukee, Wisconsin 53202, United States",,2/26/19 19:00,2/26/19 19:07,32.0,no,,43.0675395,-87.8853913,43.0548626,-87.88851079999999
9282,9282,2/26/19 18:27,1,"Walgreens, 4035 N Oakland Ave, Shorewood, Wisconsin, United States, 53211",Purin Hall,,2/26/19 18:50,2/26/19 18:59,23.0,no,,43.0905057,-87.8876272,43.0749402,-87.8776627
9283,9283,2/26/19 18:27,1,EMS Parking,"2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:18,2/26/19 19:29,50.0,no,,43.0389025,-87.9064736,43.0663184,-87.8791012
9284,9284,2/26/19 18:27,2,EMS Parking,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:43,,,,yes,Wait time is too long,43.0389025,-87.9064736,43.0665978,-87.8839708
9285,9285,2/26/19 18:27,5,Sandburg,Qdoba,2/26/19 18:40,,,,yes,It took too long to receive my ETA,43.078982200000006,-87.8822568,43.0748027,-87.8880521
9286,9286,2/26/19 18:28,1,Lubar,"2505 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:28,,,,yes,Wait time is too long,43.0760439,-87.8824595,43.0639562,-87.8846258
9287,9287,2/26/19 18:28,1,Cousin's - Brady,"2112 East Webster Place, Milwaukee, Wisconsin 53211, United States",,2/26/19 18:39,2/26/19 18:48,11.0,no,,43.052955,-87.89812009999999,43.0650932,-87.8837502
9288,9288,2/26/19 18:28,1,Lubar,"1825 N Prospect Ave, Milwaukee, WI 53202, USA",,2/26/19 19:18,2/26/19 19:29,49.0,no,,43.0760439,-87.8824595,43.0540107,-87.8900666
9289,9289,2/26/19 18:28,1,Physics Kenwood,"1916 East Kensington Boulevard, Milwaukee, Wisconsin 53211, United States",2/26/19 18:31,,,,yes,Wait time is too long,43.0754651,-87.8838941,43.098529,-87.885313
9290,9290,2/26/19 18:29,1,"SunSeekers by Rosie, 2420 E Capitol Dr, Shorewood, Wisconsin, United States, 53211",Sandburg,2/26/19 18:35,,,,yes,I'm not ready to go,43.0894652,-87.8793275,43.078982200000006,-87.8822568
9291,9291,2/26/19 18:29,1,"UWM Zilber School of Public Health, Milwaukee, Wisconsin, United States, 53212",Global Water Center,,2/26/19 18:52,2/26/19 19:08,23.0,no,,43.0467316,-87.9242232,43.0292381,-87.9136288
9292,9292,2/26/19 18:29,1,"3208 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","UWM Golda Meir Library, 2311 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",2/26/19 18:30,,,,yes,Wait time is too long,43.075918,-87.887512,43.07676740000001,-87.8807049
9293,9293,2/26/19 18:29,2,WalgreensÂÃÃOakland,Sandburg,,2/26/19 19:08,2/26/19 19:12,38.0,no,,43.081241999999996,-87.8964345,43.078982200000006,-87.8822568
9294,9294,2/26/19 18:29,1,Walmart,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",2/26/19 18:30,,,,yes,I've had a change in my plans,43.087619700000005,-87.9061765,43.0676692,-87.8871094
9295,9295,2/26/19 18:30,1,NWQ,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:05,,,,yes,Wait time is too long,43.0389025,-87.9064736,43.0665978,-87.8839708
9296,9296,2/26/19 18:30,1,Metro Market Shorewood,"3950 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 18:49,2/26/19 18:53,19.0,no,,43.0916326,-87.8877604,43.0888623,-87.8809417
9297,9297,2/26/19 18:30,2,Walmart,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",2/26/19 19:00,,,,no,No show,43.087619700000005,-87.9061765,43.0676692,-87.8871094
9298,9298,2/26/19 18:31,1,"2421 North Booth Street, Milwaukee, Wisconsin 53212, United States",Kenilworth,2/26/19 19:15,,,,yes,It took too long to receive my ETA,43.06255549999999,-87.9043445,43.0389025,-87.9064736
9299,9299,2/26/19 18:32,1,Lapham,"2950 North Humboldt Boulevard, Milwaukee, Wisconsin 53212, United States",2/26/19 19:07,,,,yes,Wait time is too long,43.074115500000005,-87.8890921,43.0723987,-87.89748399999999
9300,9300,2/26/19 18:32,1,"1829 East Kenwood Boulevard, Milwaukee, Wisconsin 53211, United States","3409 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:51,,,,yes,Wait time is too long,43.0743501,-87.8869678,43.0798169,-87.87959490000001
9301,9301,2/26/19 18:32,1,"2744 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Walmart,,2/26/19 19:04,2/26/19 19:16,31.0,no,,43.068421,-87.886364,43.087619700000005,-87.9061765
9302,9302,2/26/19 18:33,1,Music Building Parking,"804 East Wright Street, Milwaukee, Wisconsin 53212, United States",,2/26/19 19:19,2/26/19 19:35,46.0,no,,43.0762821,-87.8798006,43.0639777,-87.9013207
9303,9303,2/26/19 18:33,1,Zilber,Riverview,,2/26/19 19:00,2/26/19 19:39,26.0,no,,43.0389025,-87.9064736,43.0609216,-87.8953035
9304,9304,2/26/19 18:34,1,Physics Kenwood,"2585 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/26/19 18:34,,,,yes,I'm not ready to go,43.0754651,-87.8838941,43.0657072,-87.8871293
9305,9305,2/26/19 18:34,1,"2405 East Locust Street, Milwaukee, Wisconsin 53211, United States",Klotsche,,2/26/19 19:20,2/26/19 19:23,46.0,no,,43.07080930000001,-87.88009819999999,43.08030170000001,-87.8796044
9306,9306,2/26/19 18:35,1,"1805 East Park Place, Milwaukee, Wisconsin 53211, United States",Klotsche,2/26/19 18:35,,,,yes,Wait time is too long,43.0672283,-87.8875597,43.08030170000001,-87.8796044
9307,9307,2/26/19 18:35,1,Cunningham,"2864 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:14,2/26/19 19:20,39.0,no,,43.0389025,-87.9064736,43.070873,-87.885092
9308,9308,2/26/19 18:35,1,"3075 North Newhall Street, Milwaukee, Wisconsin 53211, United States","2978 North Bremen Street, Milwaukee, Wisconsin 53212, United States",,2/26/19 19:19,2/26/19 19:22,43.0,no,,43.0745199,-87.8904934,43.072793,-87.8999709
9309,9309,2/26/19 18:36,2,Library,Blaze Pizza,,2/26/19 19:27,2/26/19 19:33,50.0,no,,43.0767674,-87.88070490000001,43.071279,-87.888097
9310,9310,2/26/19 18:37,1,"SunSeekers by Rosie, 2420 E Capitol Dr, Shorewood, Wisconsin, United States, 53211",Sandburg,2/26/19 18:48,,,,yes,Wait time is too long,43.0894652,-87.8793275,43.078982200000006,-87.8822568
9311,9311,2/26/19 18:37,2,"2924 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,2/26/19 18:52,,,,yes,It took too long to receive my ETA,43.071549,-87.883833,43.08030170000001,-87.8796044
9312,9312,2/26/19 18:37,1,Lubar,"1903a East Newberry Boulevard, Milwaukee, Wisconsin",,2/26/19 19:16,2/26/19 19:21,38.0,no,,43.0760439,-87.8824595,43.068959,-87.886505
9313,9313,2/26/19 18:38,1,Library,"3817 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:22,2/26/19 19:25,44.0,no,,43.0767674,-87.88070490000001,43.0866812,-87.8829178
9314,9314,2/26/19 18:39,1,EMS Parking,"3838 North Port Washington Road, Milwaukee, Wisconsin 53212, United States",,2/26/19 18:50,2/26/19 19:06,10.0,no,,43.0389025,-87.9064736,43.086612,-87.916912
9315,9315,2/26/19 18:39,1,"3059 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Walmart,,2/26/19 19:26,2/26/19 19:42,46.0,no,,43.0741106,-87.8833233,43.087619700000005,-87.9061765
9316,9316,2/26/19 18:40,2,Library,"2712 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:40,,,,yes,It took too long to receive my ETA,43.0767674,-87.88070490000001,43.06771,-87.8814249
9317,9317,2/26/19 18:41,2,Sandburg,"1827 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:33,2/26/19 19:40,51.0,no,,43.078982200000006,-87.8822568,43.0672235,-87.8870503
9318,9318,2/26/19 18:41,1,Honor's College,"3026 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:42,2/26/19 19:45,61.0,no,,43.0787354,-87.88378890000001,43.073456,-87.883802
9319,9319,2/26/19 18:41,3,Curtin,"2571 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:59,,,,yes,It took too long to receive my ETA,43.0389025,-87.9064736,43.0654767,-87.88586869999999
9320,9320,2/26/19 18:42,1,"3059 N Prospect Ave, Milwaukee, WI 53211, USA","2743 N Cramer St, Milwaukee, WI 53211, USA",2/26/19 19:56,,,,no,No show,43.0741007,-87.8807132,43.0683406,-87.8869881
9321,9321,2/26/19 18:42,1,Arch Court,"2526 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:52,,,,yes,I'm not ready to go,43.076919399999994,-87.8838656,43.0643941,-87.88144899999999
9322,9322,2/26/19 18:43,1,"2742 N Maryland Ave, Milwaukee, WI 53211, USA",Klotsche,,2/26/19 19:36,2/26/19 19:40,52.0,no,,43.068375,-87.88264099999999,43.08030170000001,-87.8796044
9323,9323,2/26/19 18:44,1,FedEx,"3258 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:11,2/26/19 19:21,27.0,no,,43.0389025,-87.9064736,43.0769522,-87.8775459
9324,9324,2/26/19 18:44,1,Klotsche,"3334 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:47,,,,yes,Wait time is too long,43.08030170000001,-87.8796044,43.078426,-87.887385
9325,9325,2/26/19 18:44,2,"2939 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Qdoba,2/26/19 18:50,,,,yes,Wait time is too long,43.071875,-87.883346,43.0748027,-87.8880521
9326,9326,2/26/19 18:44,1,"3363 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Klotsche,,2/26/19 19:36,2/26/19 19:39,52.0,no,,43.078972,-87.88687,43.08030170000001,-87.8796044
9327,9327,2/26/19 18:44,1,"2943 North Newhall Street, Milwaukee, Wisconsin 53211, United States",Kenilworth,2/26/19 18:44,,,,yes,Wait time is too long,43.0719852,-87.89061660000002,43.0389025,-87.9064736
9328,9328,2/26/19 18:44,1,Union South,"2332 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:45,,,,no,Admin cancelled ride,43.075004799999995,-87.88137979999999,43.0609816,-87.8877098
9329,9329,2/26/19 18:44,2,"1928 East Park Place, Milwaukee, Wisconsin 53211, United States",Sandburg,2/26/19 18:50,,,,yes,Wait time is too long,43.0675299,-87.88575589999999,43.078982200000006,-87.8822568
9330,9330,2/26/19 18:45,2,Sandburg,WalgreensÂÃÃOakland,,2/26/19 19:34,2/26/19 19:38,48.0,no,,43.078982200000006,-87.8822568,43.081241999999996,-87.8964345
9331,9331,2/26/19 18:45,1,"3366 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","2539 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:00,,,,yes,I've had a change in my plans,43.07902199999999,-87.877438,43.0647315,-87.8893758
9332,9332,2/26/19 18:45,1,USR Parking,"3048 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:03,2/26/19 19:16,17.0,no,,43.0796966,-87.8820825,43.0739065,-87.8887824
9333,9333,2/26/19 18:46,2,Music Building Parking,"2970 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:47,,,,yes,Wait time is too long,43.0762821,-87.8798006,43.07255199999999,-87.885136
9334,9334,2/26/19 18:47,1,Curtin,"3633 N Humboldt Bl, Milwaukee, Wisconsin 53212, United States",2/26/19 18:59,,,,yes,Wait time is too long,43.0389025,-87.9064736,43.0837371,-87.8979057
9335,9335,2/26/19 18:47,1,Merrill Hall,"2013 East Menlo Boulevard, Milwaukee, Wisconsin 53211, United States",2/26/19 18:49,,,,yes,Wait time is too long,43.0783696,-87.8785429,43.0839825,-87.88445010000001
9336,9336,2/26/19 18:47,1,Curtin,"3438 N Booth St, Milwaukee, WI 53212, USA",2/26/19 18:48,,,,yes,Wait time is too long,43.0389025,-87.9064736,43.081074,-87.9035397
9337,9337,2/26/19 18:47,2,Sandburg,WalgreensÂÃÃOakland,,2/26/19 19:33,2/26/19 19:37,45.0,no,,43.078982200000006,-87.8822568,43.081241999999996,-87.8964345
9338,9338,2/26/19 18:48,1,"2915 North Booth Street, Milwaukee, Wisconsin 53212, United States",Music Building Parking,2/26/19 19:15,,,,yes,I'm not ready to go,43.07151289999999,-87.9044882,43.0762821,-87.8798006
