,Requested Pick Up Time,# of Pass-engers,Pick Up Location,Drop Off Location,Cancellation Time,Pickup Time,Drop Off Time,Wait Time (min),Passenger Canceled?,Cancellation Message,lat,long
7469,2/23/19 18:54,1,Knuckleheads,Sandburg,2/23/19 18:55,,,,yes,Wait time is too long,,
7470,2/23/19 18:54,1,Cambridge Commons,"3344 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:00,2/23/19 19:06,6.0,no,,,
7471,2/23/19 18:54,2,"2408 East Park Place, Milwaukee, Wisconsin 53211, United States",Arch Court,,2/23/19 19:04,2/23/19 19:09,9.0,no,,,
7472,2/23/19 18:55,1,"3062 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2969 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:05,2/23/19 19:07,9.0,no,,,
7473,2/23/19 18:57,1,"1315 East Elmdale Court, Milwaukee, Wisconsin 53211, United States","2612 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:13,2/23/19 19:22,16.0,no,,,
7474,2/23/19 18:57,2,Sandburg,Sal's Pizza,2/23/19 18:57,,,,yes,I've had a change in my plans,,
7475,2/23/19 18:59,1,Sandburg,Noodles & Company,2/23/19 18:59,,,,yes,I've had a change in my plans,,
7476,2/23/19 18:59,1,Sandburg,Sal's Pizza,,2/23/19 19:07,2/23/19 19:11,8.0,no,,,
7477,2/23/19 18:59,2,Sandburg,Noodles & Company,,2/23/19 19:05,2/23/19 19:10,5.0,no,,,
7478,2/23/19 19:02,1,"2544 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",Starbucks - Downer,,2/23/19 19:07,2/23/19 19:09,4.0,no,,,
7479,2/23/19 19:02,2,"3560 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","Casablanca, 728 E Brady St, Milwaukee, Wisconsin, United States, 53202",,2/23/19 19:09,2/23/19 19:24,6.0,no,,,
7480,2/23/19 19:02,2,"2727 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","Zayna's Pizza, 714 E Brady St, Milwaukee, Wisconsin, United States, 53202",,2/23/19 19:16,2/23/19 19:24,13.0,no,,,
7481,2/23/19 19:08,6,"3344 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","Foundation Bar, 2718 N Bremen St, Milwaukee, Wisconsin, United States, 53212",2/23/19 19:08,,,,yes,I'm not ready to go,,
7482,2/23/19 19:08,1,"3334 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2923 N Farwell Ave, Milwaukee, WI 53211, USA",,2/23/19 19:13,2/23/19 19:17,5.0,no,,,
7483,2/23/19 19:10,2,"2911 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/23/19 19:15,2/23/19 19:18,4.0,no,,,
7484,2/23/19 19:12,2,Sandburg,Beans & Barley,2/23/19 19:12,,,,yes,I'm not ready to go,,
7485,2/23/19 19:13,2,"3051 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",Zelazo Front,,2/23/19 19:18,2/23/19 19:19,4.0,no,,,
7486,2/23/19 19:14,1,Blaze Pizza,"2969 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 19:14,,,,yes,I've had a change in my plans,,
7487,2/23/19 19:14,1,"2835 N Frederick Ave, Milwaukee, WI 53211, USA","1706 N Prospect Ave, Milwaukee, WI 53202, USA",2/23/19 19:15,,,,yes,I'm not ready to go,,
7488,2/23/19 19:15,1,"2743 N Cramer St, Milwaukee, WI 53211, USA",Whole Foods,,2/23/19 19:23,2/23/19 19:28,8.0,no,,,
7489,2/23/19 19:15,1,"2125 East Kenwood Boulevard, Milwaukee, Wisconsin 53211, United States","3820 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:21,2/23/19 19:30,6.0,no,,,
7490,2/23/19 19:16,2,"3524 N Oakland Ave, Shorewood, WI 53211, USA",Sandburg,,2/23/19 19:21,2/23/19 19:24,4.0,no,,,
7491,2/23/19 19:18,1,Sal's Pizza,"2047 North Cambridge Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:23,2/23/19 19:29,5.0,no,,,
7492,2/23/19 19:18,1,"3048 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States","3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:26,2/23/19 19:31,7.0,no,,,
7493,2/23/19 19:19,1,"2526 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",Arch Court,,2/23/19 19:26,2/23/19 19:30,6.0,no,,,
7494,2/23/19 19:19,1,"4121 North Ardmore Avenue, Milwaukee, Wisconsin 53211, United States",Union North,2/23/19 19:20,,,,yes,I'm not ready to go,,
7495,2/23/19 19:21,1,Blaze Pizza,"2971 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 19:21,,,,yes,I've had a change in my plans,,
7496,2/23/19 19:21,1,Sandburg,"2933 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 19:21,,,,yes,I'm not ready to go,,
7497,2/23/19 19:21,2,"2545 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","3975 N Cramer St, Shorewood, WI 53211, USA",,2/23/19 19:31,2/23/19 19:37,10.0,no,,,
7498,2/23/19 19:22,4,Sandburg,Noodles ,,2/23/19 19:36,2/23/19 19:40,14.0,no,,,
7499,2/23/19 19:22,1,"2480 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",WalgreensÛÒOakland,,2/23/19 19:33,2/23/19 19:35,11.0,no,,,
7500,2/23/19 19:22,2,Sandburg,Beans & Barley,2/23/19 19:22,,,,yes,I'm not ready to go,,
7501,2/23/19 19:25,1,"4121 North Ardmore Avenue, Milwaukee, Wisconsin 53211, United States",Union North,,2/23/19 19:38,2/23/19 19:47,13.0,no,,,
7502,2/23/19 19:25,1,Blaze Pizza,"2 Sweet International & Delight, 2128 E Locust St, Milwaukee, Wisconsin 53211, United States",2/23/19 19:27,,,,yes,I'm not ready to go,,
7503,2/23/19 19:25,2,Sandburg,Beans & Barley,,2/23/19 19:34,2/23/19 19:46,9.0,no,,,
7504,2/23/19 19:27,1,"2323 North Cambridge Avenue, Milwaukee, Wisconsin 53211, United States","3046 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:33,2/23/19 19:40,6.0,no,,,
7505,2/23/19 19:28,1,Blaze Pizza,"2 Sweet International & Delight, 2128 E Locust St, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:31,2/23/19 19:33,3.0,no,,,
7506,2/23/19 19:28,1,Sandburg,"2933 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:37,2/23/19 19:42,8.0,no,,,
7507,2/23/19 19:29,1,Whole Foods,"2743 N Cramer St, Milwaukee, WI 53211, USA",,2/23/19 19:41,2/23/19 19:49,12.0,no,,,
7508,2/23/19 19:31,1,Arch Court,"1916 North Warren Avenue, Milwaukee, Wisconsin 53202, United States",2/23/19 19:31,,,,yes,I'm not ready to go,,
7509,2/23/19 19:31,3,Sandburg,Goodwill - Oakland,,2/23/19 19:35,2/23/19 19:40,4.0,no,,,
7510,2/23/19 19:32,1,"2728 N Cramer St, Milwaukee, WI 53211, USA","2466 N Oakland Ave, Milwaukee, WI 53211, USA",,2/23/19 19:39,2/23/19 19:41,7.0,no,,,
7511,2/23/19 19:34,1,Metro Market Shorewood,"2480 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:43,2/23/19 19:49,9.0,no,,,
7512,2/23/19 19:34,1,Lapham,"2466 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:44,2/23/19 19:49,10.0,no,,,
7513,2/23/19 19:35,1,Klotsche,"2443 N Pierce St, Milwaukee, WI 53212, USA",,2/23/19 19:45,2/23/19 19:59,10.0,no,,,
7514,2/23/19 19:35,4,Thai Kitchen,Kenilworth,2/23/19 19:35,,,,yes,I've had a change in my plans,,
7515,2/23/19 19:36,2,"Cafe Corazon, 3129 N Bremen St, Milwaukee, Wisconsin, United States, 53212","Otto's Beverage Center, 3476 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",,2/23/19 19:48,2/23/19 20:02,12.0,no,,,
7516,2/23/19 19:37,1,"Downer Theater, 2589 N Downer Ave, Milwaukee, Wisconsin 53211, United States",WalgreensÛÒOakland,,2/23/19 19:46,2/23/19 19:52,8.0,no,,,
7517,2/23/19 19:39,4,Thai Kitchen,Kenilworth,2/23/19 19:40,,,,yes,I've had a change in my plans,,
7518,2/23/19 19:40,1,Sandburg,"2964 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:46,2/23/19 19:48,5.0,no,,,
7519,2/23/19 19:40,4,"3038 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2932 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:00,2/23/19 20:03,19.0,no,,,
7520,2/23/19 19:41,1,"1915 East Kenilworth Place, Milwaukee, Wisconsin 53202, United States","2480 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:49,2/23/19 19:57,7.0,no,,,
7521,2/23/19 19:41,1,Club Brady,"2480 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:56,2/23/19 20:02,15.0,no,,,
7522,2/23/19 19:41,1,"1922 East Belleview Place, Milwaukee, Wisconsin 53211, United States","2975 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:53,2/23/19 19:59,11.0,no,,,
7523,2/23/19 19:44,1,Aldi,Union North,,2/23/19 19:56,2/23/19 20:06,12.0,no,,,
7524,2/23/19 19:44,1,EMS Cramer,"2480 N Oakland Ave, Milwaukee, WI 53211, USA",,2/23/19 19:52,2/23/19 19:56,7.0,no,,,
7525,2/23/19 19:45,1,"1885 N Lincoln Memorial Dr, Milwaukee, WI 53202, USA","3024 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:54,2/23/19 20:00,8.0,no,,,
7526,2/23/19 19:47,2,Sandburg,"2947 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:52,2/23/19 19:55,5.0,no,,,
7527,2/23/19 19:47,1,"3355 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2850 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 19:47,,,,yes,I'm not ready to go,,
7528,2/23/19 19:47,1,"UWM RiverView Residence Hall, 2340 N Commerce St, Milwaukee, Wisconsin, United States, 53212","2588 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:07,2/23/19 20:12,20.0,no,,,
7529,2/23/19 19:47,1,WalgreensÛÒOakland,"2480 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 19:57,2/23/19 20:01,9.0,no,,,
7530,2/23/19 19:48,3,"1922 East Park Place, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/23/19 19:55,2/23/19 20:02,6.0,no,,,
7531,2/23/19 19:49,2,EMS Cramer,Metro Market Shorewood,,2/23/19 19:55,2/23/19 20:16,6.0,no,,,
7532,2/23/19 19:49,2,"2612 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Lubar,2/23/19 19:54,,,,yes,I'm not ready to go,,
7533,2/23/19 19:50,6,"3129 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",Union North,,2/23/19 20:08,2/23/19 20:11,18.0,no,,,
7534,2/23/19 19:50,1,"2605 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States","2919 N Cramer St, Milwaukee, WI 53211, USA",2/23/19 19:50,,,,yes,I'm not ready to go,,
7535,2/23/19 19:51,1,"2588 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",EMS Parking,,2/23/19 20:12,2/23/19 20:15,21.0,no,,,
7536,2/23/19 19:52,2,"Eagle Park Brewing Company, 823 E. Hamilton St, Milwaukee, Wisconsin, United States, 53202",Lakefront Brewery,2/23/19 19:53,,,,yes,I'm not ready to go,,
7537,2/23/19 19:54,2,Pick n Save,"Qdoba, 1348 East Brady Street, Milwaukee, Wisconsin, United States, 53202",,2/23/19 20:11,2/23/19 20:16,16.0,no,,,
7538,2/23/19 19:56,1,"2970 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","2565 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:10,2/23/19 20:14,13.0,no,,,
7539,2/23/19 19:56,1,"2735 N Murray Ave, Milwaukee, WI 53211, USA","3249 North Hackett Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:17,2/23/19 20:23,20.0,no,,,
7540,2/23/19 19:57,2,Union South,"1927 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:06,2/23/19 20:26,8.0,no,,,
7541,2/23/19 20:01,1,"2407 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States","3614 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:03,2/23/19 20:07,2.0,no,,,
7542,2/23/19 20:01,2,"2612 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Lubar,,2/23/19 20:12,2/23/19 20:24,11.0,no,,,
7543,2/23/19 20:02,1,"2605 N Prospect Ave, Milwaukee, WI 53211, USA","2919 N Cramer St, Milwaukee, WI 53211, USA",,2/23/19 20:15,2/23/19 20:21,12.0,no,,,
7544,2/23/19 20:02,1,"2835 N Frederick Ave, Milwaukee, WI 53211, USA","1706 N Prospect Ave, Milwaukee, WI 53202, USA",,2/23/19 20:14,2/23/19 20:23,11.0,no,,,
7545,2/23/19 20:06,1,Sandburg,"3045 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:12,2/23/19 20:23,6.0,no,,,
7546,2/23/19 20:07,1,"3532 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Lapham,,2/23/19 20:18,2/23/19 20:22,11.0,no,,,
7547,2/23/19 20:08,1,"2743 N Cramer St, Milwaukee, WI 53211, USA",Walmart,,2/23/19 20:19,2/23/19 20:34,10.0,no,,,
7548,2/23/19 20:09,1,"2860 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/23/19 20:20,2/23/19 20:25,11.0,no,,,
7549,2/23/19 20:09,2,"2570 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Whole Foods,,2/23/19 20:16,2/23/19 20:18,7.0,no,,,
7550,2/23/19 20:09,1,Sandburg,Blaze Pizza,,2/23/19 20:31,2/23/19 20:37,21.0,no,,,
7551,2/23/19 20:10,1,"2551 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","2505 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:22,2/23/19 20:26,12.0,no,,,
7552,2/23/19 20:10,1,"3355 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2850 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 20:10,,,,yes,I'm not ready to go,,
7553,2/23/19 20:10,2,"2936 N Frederick Ave, Milwaukee, WI 53211, USA","3020 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 20:27,,,,yes,Wait time is too long,,
7554,2/23/19 20:12,1,"2466 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/23/19 20:13,,,,yes,I'm not ready to go,,
7555,2/23/19 20:15,2,"2727 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3369 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:22,2/23/19 20:25,6.0,no,,,
7556,2/23/19 20:16,1,Arch Court,"1916 North Warren Avenue, Milwaukee, Wisconsin 53202, United States",,2/23/19 20:26,2/23/19 20:35,9.0,no,,,
7557,2/23/19 20:16,1,Sandburg,"2934 North Bremen Street, Milwaukee, Wisconsin 53212, United States",,2/23/19 20:26,2/23/19 20:41,10.0,no,,,
7558,2/23/19 20:16,1,Sandburg,"2975 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 20:16,,,,yes,I've had a change in my plans,,
7559,2/23/19 20:16,2,Jimmy Johns - Oakland,Sandburg,2/23/19 20:31,,,,yes,I've had a change in my plans,,
7560,2/23/19 20:17,2,"3118 North Hackett Avenue, Milwaukee, Wisconsin 53211, United States","2537 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 20:17,,,,yes,I've had a change in my plans,,
7561,2/23/19 20:18,2,Whole Foods,"2570 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:40,2/23/19 20:42,22.0,no,,,
7562,2/23/19 20:18,2,"3118 North Cambridge Avenue, Milwaukee, Wisconsin 53211, United States","2537 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:35,2/23/19 20:50,17.0,no,,,
7563,2/23/19 20:18,1,Sandburg,"2840 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:34,2/23/19 20:40,16.0,no,,,
7564,2/23/19 20:18,1,"2511 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States","3448 North Newhall Street, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:25,2/23/19 20:34,6.0,no,,,
7565,2/23/19 20:19,1,Sandburg,Starbucks - Downer,,2/23/19 20:33,2/23/19 20:37,13.0,no,,,
7566,2/23/19 20:21,1,"2949 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",Club Brady,2/23/19 20:21,,,,yes,I'm not ready to go,,
7567,2/23/19 20:22,2,"Noodles & Company, 3121 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",Sandburg,,2/23/19 20:27,2/23/19 20:28,5.0,no,,,
7568,2/23/19 20:23,1,Sandburg,"3264 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:28,2/23/19 20:30,4.0,no,,,
7569,2/23/19 20:25,1,Sandburg,"2570 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:26,2/23/19 20:33,1.0,no,,,
7570,2/23/19 20:26,1,Cambridge Commons,"2850 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:53,2/23/19 20:59,27.0,no,,,
7571,2/23/19 20:27,1,EMS Parking,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:39,2/23/19 20:59,11.0,no,,,
7572,2/23/19 20:28,2,Sandburg,Oakland Gyros,2/23/19 20:28,,,,yes,I'm not ready to go,,
7573,2/23/19 20:28,1,"2900 North Newhall Street, Milwaukee, Wisconsin 53211, United States","3044 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:46,2/23/19 20:53,18.0,no,,,
7574,2/23/19 20:28,2,Noodles & Company,Sandburg,2/23/19 20:29,,,,yes,I'm not ready to go,,
7575,2/23/19 20:28,1,Sandburg,Pick n Save,,2/23/19 20:32,2/23/19 20:41,3.0,no,,,
7576,2/23/19 20:28,1,"2422 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",Union North,2/23/19 20:38,,,,yes,I'm not ready to go,,
7577,2/23/19 20:29,2,Beans & Barley,WalgreensÛÒOakland,,2/23/19 20:48,2/23/19 20:53,18.0,no,,,
7578,2/23/19 20:30,1,Sandburg,"3036 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:43,2/23/19 20:45,13.0,no,,,
7579,2/23/19 20:31,1,"3354 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","2965 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:51,2/23/19 20:56,19.0,no,,,
7580,2/23/19 20:31,2,"2949 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",Club Brady,,2/23/19 20:39,2/23/19 20:48,7.0,no,,,
7581,2/23/19 20:32,1,"2825 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","2528 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 20:32,,,,yes,I'm not ready to go,,
7582,2/23/19 20:32,1,"3355 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2850 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:55,2/23/19 20:59,23.0,no,,,
7583,2/23/19 20:34,3,"Ian's Pizza, 2035 E North Ave, Milwaukee, Wisconsin, United States, 53202","2833 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 20:34,,,,yes,I've had a change in my plans,,
7584,2/23/19 20:34,1,Zelazo Parking,"2211 North Cambridge Avenue, Milwaukee, Wisconsin 53202, United States",,2/23/19 20:44,2/23/19 20:51,10.0,no,,,
7585,2/23/19 20:34,6,Cambridge Commons,"2619 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 20:36,,,,yes,I'm not ready to go,,
7586,2/23/19 20:35,1,"2859 North Shepard Avenue, Shorewood, Wisconsin 53211, United States","1912 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 20:35,,,,yes,I'm not ready to go,,
7587,2/23/19 20:36,1,Walmart,"2743 N Cramer St, Milwaukee, WI 53211, USA",2/23/19 21:10,,,,no,No show,,
7588,2/23/19 20:36,1,Sandburg,"2619 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 20:37,,,,yes,I'm not ready to go,,
7589,2/23/19 20:37,4,"3448 North Newhall Street, Milwaukee, Wisconsin 53211, United States","2840 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:50,2/23/19 20:54,12.0,no,,,
7590,2/23/19 20:38,2,Blaze Pizza,Sandburg,,2/23/19 20:55,2/23/19 20:58,17.0,no,,,
7591,2/23/19 20:39,1,Starbucks - Downer,Qdoba,,2/23/19 20:50,2/23/19 20:55,10.0,no,,,
7592,2/23/19 20:41,3,"2833 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,2/23/19 20:42,,,,yes,I've had a change in my plans,,
7593,2/23/19 20:42,1,"2612 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","1315 East Elmdale Court, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:47,2/23/19 21:00,4.0,no,,,
7594,2/23/19 20:42,1,"2856 North Cramer Street, Milwaukee, Wisconsin 53211, United States","2564 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 20:58,2/23/19 21:01,16.0,no,,,
7595,2/23/19 20:45,1,Physics Kenwood,"2850 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 20:45,,,,yes,I'm not ready to go,,
7596,2/23/19 20:45,1,"2443 N Pierce St, Milwaukee, WI 53212, USA","2863 N Oakland Ave, Milwaukee, WI 53211, USA",2/23/19 20:45,,,,yes,Wait time is too long,,
7597,2/23/19 20:46,6,Cambridge Commons,"2619 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 20:51,,,,yes,I'm not ready to go,,
7598,2/23/19 20:46,1,"2825 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","2528 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 20:54,,,,yes,I'm not ready to go,,
7599,2/23/19 20:47,2,"2311 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States","3129 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 21:04,2/23/19 21:07,16.0,no,,,
7600,2/23/19 20:47,2,Sandburg,"3480 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 20:48,,,,yes,I'm not ready to go,,
7601,2/23/19 20:47,1,Pick n Save,Sandburg,2/23/19 20:57,,,,yes,I'm not ready to go,,
7602,2/23/19 20:49,2,Sandburg,Oakland Gyros,,2/23/19 21:10,2/23/19 21:12,20.0,no,,,
7603,2/23/19 20:49,5,Sandburg,"2929 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 21:13,2/23/19 21:17,23.0,no,,,
7604,2/23/19 20:50,6,"2619 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,2/23/19 21:00,,,,no,No show,,
7605,2/23/19 20:51,1,"2859 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Union South,2/23/19 20:51,,,,yes,I'm not ready to go,,
7606,2/23/19 20:52,6,Cambridge Commons,"2619 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 21:05,2/23/19 21:13,13.0,no,,,
7607,2/23/19 20:52,1,"2544 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/23/19 21:11,,,,yes,I'm not ready to go,,
7608,2/23/19 20:52,3,Cambridge Commons,"2619 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 21:10,,,,yes,I've had a change in my plans,,
7609,2/23/19 20:53,1,Cambridge Commons,"2970 North Fratney Street, Milwaukee, Wisconsin 53212, United States",,2/23/19 21:11,2/23/19 21:17,18.0,no,,,
7610,2/23/19 20:53,5,"3372 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","2948 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/23/19 21:01,,,,yes,I've had a change in my plans,,
7611,2/23/19 20:57,2,"2965 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States","2580 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 21:17,2/23/19 21:17,20.0,no,,,
7612,2/23/19 20:57,1,"3470 North Cramer Street, Milwaukee, Wisconsin 53211, United States","3026 N Frederick Ave, Milwaukee, WI 53211, USA",,2/23/19 21:16,2/23/19 21:19,19.0,no,,,
7613,2/23/19 20:57,1,Sandburg,"2619 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 21:14,2/23/19 21:19,16.0,no,,,
7614,2/23/19 20:58,1,"3036 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","3609 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 21:12,2/23/19 21:25,14.0,no,,,
7615,2/23/19 20:58,2,"1717 East Providence Avenue, Milwaukee, Wisconsin 53211, United States","3059 N Maryland Ave, Milwaukee, WI 53211, USA",,2/23/19 21:07,2/23/19 21:22,8.0,no,,,
7616,2/23/19 20:59,2,"3324 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States","3274 North Shepard Avenue, Shorewood, Wisconsin 53211, United States",2/23/19 21:09,,,,yes,I've had a change in my plans,,
7617,2/23/19 21:00,1,"2859 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Englemann,2/23/19 21:11,,,,yes,Wait time is too long,,
7618,2/23/19 21:02,2,"3496 North Cramer Street, Milwaukee, Wisconsin 53211, United States","3022 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 21:15,2/23/19 21:21,12.0,no,,,
7619,2/23/19 21:03,2,WalgreensÛÒOakland,Sandburg,2/23/19 21:06,,,,yes,I'm not ready to go,,
7620,2/23/19 21:03,1,"UWM RiverView Residence Hall, 2340 N Commerce St, Milwaukee, Wisconsin, United States, 53212","2727 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 21:24,2/23/19 21:29,21.0,no,,,
7621,2/23/19 21:03,1,7-Eleven - Oakland,"3211 North Summit Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 21:19,2/23/19 21:24,15.0,no,,,
7622,2/23/19 21:04,6,Sandburg,"2619 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/23/19 21:20,,,,no,No show,,
7623,2/23/19 21:04,1,Cambridge Commons,"2931 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/23/19 21:25,2/23/19 21:29,20.0,no,,,
7624,2/23/19 21:04,1,EMS Cramer,"3434 North Newhall Street, Milwaukee, Wisconsin 53211, United States",,2/23/19 21:12,2/23/19 21:17,7.0,no,,,
